X,Y,Z0,Z1,Z2,Z3,Z4,Z5,Z6,Z7,Z8,Z9
0.15625,0.3125,1.0,,1.0,3.90625,,0.203125,3.90625,-15.5625,0.203125,-31.1875
0.171875,0.3125,1.0,,1.0,3.984375,,0.28593749999999996,3.984375,-15.75,0.28593749999999996,-31.375
0.1875,0.3125,1.0,,1.0,4.0625,,0.3687499999999999,4.0625,-15.9375,0.3687499999999999,-31.5625
0.203125,0.3125,1.0,,1.0,4.140625,,0.45156249999999987,4.140625,-16.125,0.45156249999999987,-31.75
0.21875,0.3125,1.0,-1.0,,4.21875,11.0625,,4.21875,-16.3125,0.534375,-31.9375
0.234375,0.3125,1.0,-1.0,,4.296875,10.875,,4.296875,-16.5,0.6171875,-32.125
0.25,0.3125,1.0,-1.0,,4.375,10.6875,,4.375,-16.6875,0.7,-32.3125
0.265625,0.3125,1.0,-1.0,,4.453125,10.5,,4.453125,-16.875,0.7828124999999999,-32.5
0.28125,0.3125,1.0,-1.0,,4.53125,10.3125,,4.53125,-17.0625,0.8656249999999999,70.0
0.296875,0.3125,1.0,-1.0,,4.609375,10.125,,4.609375,-17.25,0.9484375,70.9375
0.3125,0.3125,1.0,-1.0,,4.6875,9.9375,,4.6875,-17.4375,1.03125,71.875
0.328125,0.3125,1.0,-1.0,,4.765625,9.75,,4.765625,-17.625,-4.84375,72.8125
0.34375,0.3125,1.0,-1.0,,4.84375,9.5625,,4.84375,33.71875,-5.0,73.75
0.359375,0.3125,1.0,-1.0,,4.921875,9.375,,4.921875,34.578125,-5.15625,-15.203125
0.375,0.3125,1.0,-1.0,,5.0,9.1875,,5.0,35.4375,-5.3125,-14.8125
0.390625,0.3125,1.0,-1.0,,5.078125,9.0,,5.078125,36.296875,-5.46875,-14.421875
0.40625,0.3125,1.0,-1.0,,5.15625,8.8125,,5.15625,37.15625,-5.625,-14.03125
0.421875,0.3125,1.0,-1.0,-1.0,5.234375,8.625,2.65625,5.234375,38.015625,-5.78125,-13.640625
0.4375,0.3125,1.0,,-1.0,5.3125,,2.8125,5.3125,38.875,-5.9375,-13.25
0.453125,0.3125,,,-1.0,,,2.96875,5.390625,39.734375,-6.09375,-12.859375
0.46875,0.3125,,,-1.0,,,3.125,5.46875,40.59375,-6.25,-12.46875
0.484375,0.3125,,,-1.0,,,3.28125,5.546875,41.453125,-6.40625,-12.078125
0.5,0.3125,,,-1.0,,,3.4375,5.625,42.3125,-6.5625,-11.6875
0.515625,0.3125,,,-1.0,,,3.59375,5.703125,43.171875,-6.71875,-11.296875
0.53125,0.3125,,,-1.0,,,3.75,5.78125,44.03125,-6.875,-10.90625
0.546875,0.3125,,,-1.0,,,3.90625,5.859375,44.890625,-7.03125,-10.515625
0.5625,0.3125,,,-1.0,,,4.0625,5.9375,45.75,-7.1875,-10.125
0.578125,0.3125,,-1.0,-1.0,,6.75,4.21875,6.015625,46.609375,-7.34375,-9.734375
0.59375,0.3125,,-1.0,,,6.5625,,6.09375,47.46875,-7.5,-9.34375
0.609375,0.3125,,-1.0,,,6.375,,6.171875,48.328125,-7.65625,-8.953125
0.625,0.3125,,-1.0,,,6.1875,,6.25,49.1875,-7.8125,-8.5625
0.640625,0.3125,,-1.0,,,6.0,,6.328125,50.046875,-7.96875,-8.171875
0.65625,0.3125,-1.0,-1.0,,1.5625,5.8125,,6.40625,50.90625,-8.125,92.5
0.671875,0.3125,-1.0,-1.0,,1.5625,5.625,,6.484375,-21.75,-8.28125,93.4375
0.6875,0.3125,-1.0,-1.0,,1.5625,5.4375,,-14.6875,-21.9375,-8.4375,94.375
0.703125,0.3125,-1.0,-1.0,,1.5625,5.25,,-14.84375,-22.125,1.640625,95.3125
0.71875,0.3125,-1.0,-1.0,,1.5625,5.0625,,-15.0,-22.3125,1.71875,96.25
0.734375,0.3125,-1.0,-1.0,,1.5625,4.875,,-15.15625,-22.5,1.796875,-38.125
0.75,0.3125,-1.0,-1.0,,1.5625,4.6875,,-15.3125,-22.6875,1.875,-38.3125
0.765625,0.3125,-1.0,-1.0,,1.5625,4.5,,-15.46875,-22.875,1.953125,-38.5
0.78125,0.3125,-1.0,-1.0,,1.5625,4.3125,,-15.625,-23.0625,2.03125,-38.6875
0.796875,0.3125,-1.0,,0.0,1.5625,,7.109375,-15.78125,-23.25,2.109375,-38.875
0.8125,0.3125,-1.0,,0.0,1.5625,,7.1875,-15.9375,-23.4375,2.1875,-39.0625
0.828125,0.3125,-1.0,,0.0,1.5625,,7.265625,-16.09375,-23.625,2.265625,-39.25
0.84375,0.3125,-1.0,,0.0,1.5625,,7.34375,11.5625,-23.8125,2.34375,-39.4375
0.859375,0.3125,-1.0,,0.0,1.5625,,7.421875,11.5625,-24.0,2.421875,-39.625
0.875,0.3125,-1.0,,0.0,1.5625,,7.5,11.5625,-24.1875,2.5,74.375
0.890625,0.3125,-1.0,,0.0,1.5625,,7.578125,11.5625,-24.375,2.578125,75.703125
0.90625,0.3125,-1.0,,0.0,1.5625,,7.65625,11.5625,-24.5625,2.65625,77.03125
0.921875,0.3125,-1.0,,0.0,1.5625,,7.734375,11.5625,-24.75,2.734375,78.359375
0.9375,0.3125,-1.0,,0.0,1.5625,,7.8125,11.5625,-24.9375,2.8125,79.6875
0.953125,0.3125,-1.0,,0.0,1.5625,,7.890625,11.5625,-25.125,2.890625,81.015625
0.96875,0.3125,-1.0,0.0,0.0,1.5625,4.9375,7.96875,11.5625,-25.3125,2.96875,82.34375
0.984375,0.3125,-1.0,0.0,0.0,1.5625,5.0,8.046875,11.5625,-25.5,3.046875,83.671875
1.0,0.3125,-1.0,0.0,0.0,1.5625,5.0625,8.125,11.5625,-25.6875,3.125,85.0
0.0,0.328125,1.0,0.0,1.0,3.28125,1.015625,-0.65625,3.28125,-13.921875,-0.65625,0.0
0.015625,0.328125,1.0,0.0,1.0,3.359375,1.078125,-0.5734375,3.359375,-14.109375,-0.5734375,1.328125
0.03125,0.328125,1.0,,1.0,3.4375,,-0.490625,3.4375,-14.296875,-0.490625,2.65625
0.046875,0.328125,1.0,,1.0,3.515625,,-0.4078125,3.515625,-14.484375,-0.4078125,3.984375
0.0625,0.328125,1.0,,1.0,3.59375,,-0.325,3.59375,-14.671875,-0.325,5.3125
0.078125,0.328125,1.0,,1.0,3.671875,,-0.2421875,3.671875,-14.859375,-0.2421875,6.640625
0.09375,0.328125,1.0,,1.0,3.75,,-0.15937500000000004,3.75,-15.046875,-0.15937500000000004,7.96875
0.109375,0.328125,1.0,,1.0,3.828125,,-0.07656249999999998,3.828125,-15.234375,-0.07656249999999998,9.296875
0.125,0.328125,1.0,,1.0,3.90625,,0.006249999999999978,3.90625,-15.421875,0.006249999999999978,10.625
0.140625,0.328125,1.0,,1.0,3.984375,,0.08906249999999993,3.984375,-15.609375,0.08906249999999993,-32.015625
0.15625,0.328125,1.0,,1.0,4.0625,,0.171875,4.0625,-15.796875,0.171875,-32.203125
0.171875,0.328125,1.0,,1.0,4.140625,,0.25468749999999996,4.140625,-15.984375,0.25468749999999996,-32.390625
0.1875,0.328125,1.0,,1.0,4.21875,,0.3374999999999999,4.21875,-16.171875,0.3374999999999999,-32.578125
0.203125,0.328125,1.0,-1.0,1.0,4.296875,11.484375,0.42031249999999987,4.296875,-16.359375,0.42031249999999987,-32.765625
0.21875,0.328125,1.0,-1.0,1.0,4.375,11.296875,0.503125,4.375,-16.546875,0.503125,-32.953125
0.234375,0.328125,1.0,-1.0,,4.453125,11.109375,,4.453125,-16.734375,0.5859375,-33.140625
0.25,0.328125,1.0,-1.0,,4.53125,10.921875,,4.53125,-16.921875,0.66875,-33.328125
0.265625,0.328125,1.0,-1.0,,4.609375,10.734375,,4.609375,-17.109375,0.7515624999999999,69.21875
0.28125,0.328125,1.0,-1.0,,4.6875,10.546875,,4.6875,-17.296875,0.8343749999999999,70.15625
0.296875,0.328125,1.0,-1.0,,4.765625,10.359375,,4.765625,-17.484375,0.9171875,71.09375
0.3125,0.328125,1.0,-1.0,,4.84375,10.171875,,4.84375,-17.671875,1.0,72.03125
0.328125,0.328125,1.0,-1.0,,4.921875,9.984375,,4.921875,33.25,1.0828125,72.96875
0.34375,0.328125,1.0,-1.0,,5.0,9.796875,,5.0,34.109375,-5.078125,73.90625
0.359375,0.328125,1.0,-1.0,,5.078125,9.609375,,5.078125,34.96875,-5.234375,74.84375
0.375,0.328125,1.0,-1.0,,5.15625,9.421875,,5.15625,35.828125,-5.390625,-15.671875
0.390625,0.328125,1.0,-1.0,,5.234375,9.234375,,5.234375,36.6875,-5.546875,-15.28125
0.40625,0.328125,1.0,,,5.3125,,,5.3125,37.546875,-5.703125,-14.890625
0.421875,0.328125,1.0,,,5.390625,,,5.390625,38.40625,-5.859375,-14.5
0.4375,0.328125,1.0,,-1.0,5.46875,,2.734375,5.46875,39.265625,-6.015625,-14.109375
0.453125,0.328125,,,-1.0,,,2.890625,5.546875,40.125,-6.171875,-13.71875
0.46875,0.328125,,,-1.0,,,3.046875,5.625,40.984375,-6.328125,-13.328125
0.484375,0.328125,,,-1.0,,,3.203125,5.703125,41.84375,-6.484375,-12.9375
0.5,0.328125,,,-1.0,,,3.359375,5.78125,42.703125,-6.640625,-12.546875
0.515625,0.328125,,,-1.0,,,3.515625,5.859375,43.5625,-6.796875,-12.15625
0.53125,0.328125,,,-1.0,,,3.671875,5.9375,44.421875,-6.953125,-11.765625
0.546875,0.328125,,,-1.0,,,3.828125,6.015625,45.28125,-7.109375,-11.375
0.5625,0.328125,,,-1.0,,,3.984375,6.09375,46.140625,-7.265625,-10.984375
0.578125,0.328125,,,,,,,6.171875,47.0,-7.421875,-10.59375
0.59375,0.328125,,,,,,,6.25,47.859375,-7.578125,-10.203125
0.609375,0.328125,,-1.0,,,6.609375,,6.328125,48.71875,-7.734375,-9.8125
0.625,0.328125,,-1.0,,,6.421875,,6.40625,49.578125,-7.890625,-9.421875
0.640625,0.328125,,-1.0,,,6.234375,,6.484375,50.4375,-8.046875,91.71875
0.65625,0.328125,-1.0,-1.0,,1.640625,6.046875,,6.5625,51.296875,-8.203125,92.65625
0.671875,0.328125,-1.0,-1.0,,1.640625,5.859375,,6.640625,52.15625,-8.359375,93.59375
0.6875,0.328125,-1.0,-1.0,,1.640625,5.671875,,-14.828125,-22.171875,1.71875,94.53125
0.703125,0.328125,-1.0,-1.0,,1.640625,5.484375,,-14.984375,-22.359375,1.796875,95.46875
0.71875,0.328125,-1.0,-1.0,,1.640625,5.296875,,-15.140625,-22.546875,1.875,96.40625
0.734375,0.328125,-1.0,-1.0,,1.640625,5.109375,,-15.296875,-22.734375,1.953125,97.34375
0.75,0.328125,-1.0,-1.0,,1.640625,4.921875,,-15.453125,-22.921875,2.03125,-39.328125
0.765625,0.328125,-1.0,-1.0,,1.640625,4.734375,,-15.609375,-23.109375,2.109375,-39.515625
0.78125,0.328125,-1.0,-1.0,0.0,1.640625,4.546875,7.1875,-15.765625,-23.296875,2.1875,-39.703125
0.796875,0.328125,-1.0,-1.0,0.0,1.640625,4.359375,7.265625,-15.921875,-23.484375,2.265625,-39.890625
0.8125,0.328125,-1.0,,0.0,1.640625,,7.34375,-16.078125,-23.671875,2.34375,-40.078125
0.828125,0.328125,-1.0,,0.0,1.640625,,7.421875,-16.234375,-23.859375,2.421875,-40.265625
0.84375,0.328125,-1.0,,0.0,1.640625,,7.5,-16.390625,-24.046875,2.5,-40.453125
0.859375,0.328125,-1.0,,0.0,1.640625,,7.578125,11.640625,-24.234375,2.578125,-40.640625
0.875,0.328125,-1.0,,0.0,1.640625,,7.65625,11.640625,-24.421875,2.65625,74.375
0.890625,0.328125,-1.0,,0.0,1.640625,,7.734375,11.640625,-24.609375,2.734375,75.703125
0.90625,0.328125,-1.0,,0.0,1.640625,,7.8125,11.640625,-24.796875,2.8125,77.03125
0.921875,0.328125,-1.0,,0.0,1.640625,,7.890625,11.640625,-24.984375,2.890625,78.359375
0.9375,0.328125,-1.0,,0.0,1.640625,,7.96875,11.640625,-25.171875,2.96875,79.6875
0.953125,0.328125,-1.0,,0.0,1.640625,,8.046875,11.640625,-25.359375,3.046875,81.015625
0.96875,0.328125,-1.0,,0.0,1.640625,,8.125,11.640625,-25.546875,3.125,82.34375
0.984375,0.328125,-1.0,0.0,0.0,1.640625,4.953125,8.203125,11.640625,-25.734375,3.203125,83.671875
1.0,0.328125,-1.0,0.0,0.0,1.640625,5.015625,8.28125,11.640625,-25.921875,3.28125,85.0
0.0,0.34375,1.0,0.0,1.0,3.4375,0.96875,-0.6875,3.4375,-14.15625,-0.6875,0.0
0.015625,0.34375,1.0,0.0,1.0,3.515625,1.03125,-0.6046875,3.515625,-14.34375,-0.6046875,1.328125
0.03125,0.34375,1.0,,1.0,3.59375,,-0.521875,3.59375,-14.53125,-0.521875,2.65625
0.046875,0.34375,1.0,,1.0,3.671875,,-0.4390625,3.671875,-14.71875,-0.4390625,3.984375
0.0625,0.34375,1.0,,1.0,3.75,,-0.35625,3.75,-14.90625,-0.35625,5.3125
0.078125,0.34375,1.0,,1.0,3.828125,,-0.2734375,3.828125,-15.09375,-0.2734375,6.640625
0.09375,0.34375,1.0,,1.0,3.90625,,-0.19062500000000004,3.90625,-15.28125,-0.19062500000000004,7.96875
0.109375,0.34375,1.0,,1.0,3.984375,,-0.10781249999999998,3.984375,-15.46875,-0.10781249999999998,9.296875
0.125,0.34375,1.0,,1.0,4.0625,,-0.025000000000000022,4.0625,-15.65625,-0.025000000000000022,-32.84375
0.140625,0.34375,1.0,,1.0,4.140625,,0.05781249999999993,4.140625,-15.84375,0.05781249999999993,-33.03125
0.15625,0.34375,1.0,,1.0,4.21875,,0.140625,4.21875,-16.03125,0.140625,-33.21875
0.171875,0.34375,1.0,,1.0,4.296875,,0.22343749999999996,4.296875,-16.21875,0.22343749999999996,-33.40625
0.1875,0.34375,1.0,-1.0,1.0,4.375,11.90625,0.3062499999999999,4.375,-16.40625,0.3062499999999999,-33.59375
0.203125,0.34375,1.0,-1.0,1.0,4.453125,11.71875,0.38906249999999987,4.453125,-16.59375,0.38906249999999987,-33.78125
0.21875,0.34375,1.0,-1.0,1.0,4.53125,11.53125,0.47187500000000004,4.53125,-16.78125,0.47187500000000004,-33.96875
0.234375,0.34375,1.0,-1.0,1.0,4.609375,11.34375,0.5546875,4.609375,-16.96875,0.5546875,-34.15625
0.25,0.34375,1.0,-1.0,,4.6875,11.15625,,4.6875,-17.15625,0.6375,-34.34375
0.265625,0.34375,1.0,-1.0,,4.765625,10.96875,,4.765625,-17.34375,0.7203124999999999,69.375
0.28125,0.34375,1.0,-1.0,,4.84375,10.78125,,4.84375,-17.53125,0.8031249999999999,70.3125
0.296875,0.34375,1.0,-1.0,,4.921875,10.59375,,4.921875,-17.71875,0.8859375,71.25
0.3125,0.34375,1.0,-1.0,,5.0,10.40625,,5.0,32.78125,0.96875,72.1875
0.328125,0.34375,1.0,-1.0,,5.078125,10.21875,,5.078125,33.640625,1.0515625,73.125
0.34375,0.34375,1.0,-1.0,,5.15625,10.03125,,5.15625,34.5,1.134375,74.0625
0.359375,0.34375,1.0,-1.0,,5.234375,9.84375,,5.234375,35.359375,-5.3125,75.0
0.375,0.34375,1.0,-1.0,,5.3125,9.65625,,5.3125,36.21875,-5.46875,75.9375
0.390625,0.34375,1.0,,,5.390625,,,5.390625,37.078125,-5.625,-16.140625
0.40625,0.34375,1.0,,,5.46875,,,5.46875,37.9375,-5.78125,-15.75
0.421875,0.34375,1.0,,,5.546875,,,5.546875,38.796875,-5.9375,-15.359375
0.4375,0.34375,,,,,,,5.625,39.65625,-6.09375,-14.96875
0.453125,0.34375,,,-1.0,,,2.8125,5.703125,40.515625,-6.25,-14.578125
0.46875,0.34375,,,-1.0,,,2.96875,5.78125,41.375,-6.40625,-14.1875
0.484375,0.34375,,,-1.0,,,3.125,5.859375,42.234375,-6.5625,-13.796875
0.5,0.34375,,,-1.0,,,3.28125,5.9375,43.09375,-6.71875,-13.40625
0.515625,0.34375,,,-1.0,,,3.4375,6.015625,43.953125,-6.875,-13.015625
0.53125,0.34375,,,-1.0,,,3.59375,6.09375,44.8125,-7.03125,-12.625
0.546875,0.34375,,,-1.0,,,3.75,6.171875,45.671875,-7.1875,-12.234375
0.5625,0.34375,,,,,,,6.25,46.53125,-7.34375,-11.84375
0.578125,0.34375,,,,,,,6.328125,47.390625,-7.5,-11.453125
0.59375,0.34375,,,,,,,6.40625,48.25,-7.65625,-11.0625
0.609375,0.34375,,,,,,,6.484375,49.109375,-7.8125,-10.671875
0.625,0.34375,,-1.0,,,6.65625,,6.5625,49.96875,-7.96875,90.9375
0.640625,0.34375,,-1.0,,,6.46875,,6.640625,50.828125,-8.125,91.875
0.65625,0.34375,-1.0,-1.0,,1.71875,6.28125,,6.71875,51.6875,-8.28125,92.8125
0.671875,0.34375,-1.0,-1.0,,1.71875,6.09375,,-14.8125,52.546875,1.796875,93.75
0.6875,0.34375,-1.0,-1.0,,1.71875,5.90625,,-14.96875,53.40625,1.875,94.6875
0.703125,0.34375,-1.0,-1.0,,1.71875,5.71875,,-15.125,-22.59375,1.953125,95.625
0.71875,0.34375,-1.0,-1.0,,1.71875,5.53125,,-15.28125,-22.78125,2.03125,96.5625
0.734375,0.34375,-1.0,-1.0,,1.71875,5.34375,,-15.4375,-22.96875,2.109375,97.5
0.75,0.34375,-1.0,-1.0,,1.71875,5.15625,,-15.59375,-23.15625,2.1875,-40.34375
0.765625,0.34375,-1.0,-1.0,0.0,1.71875,4.96875,7.265625,-15.75,-23.34375,2.265625,-40.53125
0.78125,0.34375,-1.0,-1.0,0.0,1.71875,4.78125,7.34375,-15.90625,-23.53125,2.34375,-40.71875
0.796875,0.34375,-1.0,-1.0,0.0,1.71875,4.59375,7.421875,-16.0625,-23.71875,2.421875,-40.90625
0.8125,0.34375,-1.0,-1.0,0.0,1.71875,4.40625,7.5,-16.21875,-23.90625,2.5,-41.09375
0.828125,0.34375,-1.0,,0.0,1.71875,,7.578125,-16.375,-24.09375,2.578125,-41.28125
0.84375,0.34375,-1.0,,0.0,1.71875,,7.65625,-16.53125,-24.28125,2.65625,-41.46875
0.859375,0.34375,-1.0,,0.0,1.71875,,7.734375,-16.6875,-24.46875,2.734375,-41.65625
0.875,0.34375,-1.0,,0.0,1.71875,,7.8125,11.71875,-24.65625,2.8125,-41.84375
0.890625,0.34375,-1.0,,0.0,1.71875,,7.890625,11.71875,-24.84375,2.890625,75.703125
0.90625,0.34375,-1.0,,0.0,1.71875,,7.96875,11.71875,-25.03125,2.96875,77.03125
0.921875,0.34375,-1.0,,0.0,1.71875,,8.046875,11.71875,-25.21875,3.046875,78.359375
0.9375,0.34375,-1.0,,0.0,1.71875,,8.125,11.71875,-25.40625,3.125,79.6875
0.953125,0.34375,-1.0,,0.0,1.71875,,8.203125,11.71875,-25.59375,3.203125,81.015625
0.96875,0.34375,-1.0,,0.0,1.71875,,8.28125,11.71875,-25.78125,3.28125,82.34375
0.984375,0.34375,-1.0,0.0,0.0,1.71875,4.90625,8.359375,11.71875,-25.96875,3.359375,83.671875
1.0,0.34375,-1.0,0.0,0.0,1.71875,4.96875,8.4375,11.71875,-26.15625,3.4375,85.0
0.0,0.359375,1.0,0.0,1.0,3.59375,0.921875,-0.71875,3.59375,-14.390625,-0.71875,0.0
0.015625,0.359375,1.0,0.0,1.0,3.671875,0.984375,-0.6359375,3.671875,-14.578125,-0.6359375,1.328125
0.03125,0.359375,1.0,,1.0,3.75,,-0.553125,3.75,-14.765625,-0.553125,2.65625
0.046875,0.359375,1.0,,1.0,3.828125,,-0.4703125,3.828125,-14.953125,-0.4703125,3.984375
0.0625,0.359375,1.0,,1.0,3.90625,,-0.3875,3.90625,-15.140625,-0.3875,5.3125
0.078125,0.359375,1.0,,1.0,3.984375,,-0.3046875,3.984375,-15.328125,-0.3046875,6.640625
0.09375,0.359375,1.0,,1.0,4.0625,,-0.22187500000000004,4.0625,-15.515625,-0.22187500000000004,7.96875
0.109375,0.359375,1.0,,1.0,4.140625,,-0.13906249999999998,4.140625,-15.703125,-0.13906249999999998,9.296875
0.125,0.359375,1.0,,1.0,4.21875,,-0.05625000000000002,4.21875,-15.890625,-0.05625000000000002,-33.859375
0.140625,0.359375,1.0,,1.0,4.296875,,0.026562499999999933,4.296875,-16.078125,0.026562499999999933,-34.046875
0.15625,0.359375,1.0,,1.0,4.375,,0.109375,4.375,-16.265625,0.109375,-34.234375
0.171875,0.359375,1.0,,1.0,4.453125,,0.19218749999999996,4.453125,-16.453125,0.19218749999999996,-34.421875
0.1875,0.359375,1.0,-1.0,1.0,4.53125,12.140625,0.2749999999999999,4.53125,-16.640625,0.2749999999999999,-34.609375
0.203125,0.359375,1.0,-1.0,1.0,4.609375,11.953125,0.35781249999999987,4.609375,-16.828125,0.35781249999999987,-34.796875
0.21875,0.359375,1.0,-1.0,1.0,4.6875,11.765625,0.44062500000000004,4.6875,-17.015625,0.44062500000000004,-34.984375
0.234375,0.359375,1.0,-1.0,1.0,4.765625,11.578125,0.5234375,4.765625,-17.203125,0.5234375,-35.171875
0.25,0.359375,1.0,-1.0,1.0,4.84375,11.390625,0.60625,4.84375,-17.390625,0.60625,-35.359375
0.265625,0.359375,1.0,-1.0,,4.921875,11.203125,,4.921875,-17.578125,0.6890624999999999,69.53125
0.28125,0.359375,1.0,-1.0,,5.0,11.015625,,5.0,-17.765625,0.7718749999999999,70.46875
0.296875,0.359375,1.0,-1.0,,5.078125,10.828125,,5.078125,32.3125,0.8546875,71.40625
0.3125,0.359375,1.0,-1.0,,5.15625,10.640625,,5.15625,33.171875,0.9375,72.34375
0.328125,0.359375,1.0,-1.0,,5.234375,10.453125,,5.234375,34.03125,1.0203125,73.28125
0.34375,0.359375,1.0,-1.0,,5.3125,10.265625,,5.3125,34.890625,1.103125,74.21875
0.359375,0.359375,1.0,,,5.390625,,,5.390625,35.75,1.1859374999999999,75.15625
0.375,0.359375,1.0,,,5.46875,,,5.46875,36.609375,-5.546875,76.09375
0.390625,0.359375,1.0,,,5.546875,,,5.546875,37.46875,-5.703125,77.03125
0.40625,0.359375,1.0,,,5.625,,,5.625,38.328125,-5.859375,77.96875
0.421875,0.359375,,,,,,,5.703125,39.1875,-6.015625,-16.21875
0.4375,0.359375,,,,,,,5.78125,40.046875,-6.171875,-15.828125
0.453125,0.359375,,,,,,,5.859375,40.90625,-6.328125,-15.4375
0.46875,0.359375,,,-1.0,,,2.890625,5.9375,41.765625,-6.484375,-15.046875
0.484375,0.359375,,,-1.0,,,3.046875,6.015625,42.625,-6.640625,-14.65625
0.5,0.359375,,,-1.0,,,3.203125,6.09375,43.484375,-6.796875,-14.265625
0.515625,0.359375,,,-1.0,,,3.359375,6.171875,44.34375,-6.953125,-13.875
0.53125,0.359375,,,-1.0,,,3.515625,6.25,45.203125,-7.109375,-13.484375
0.546875,0.359375,,,,,,,6.328125,46.0625,-7.265625,-13.09375
0.5625,0.359375,,,,,,,6.40625,46.921875,-7.421875,-12.703125
0.578125,0.359375,,,,,,,6.484375,47.78125,-7.578125,-12.3125
0.59375,0.359375,,,,,,,6.5625,48.640625,-7.734375,89.21875
0.609375,0.359375,,,,,,,6.640625,49.5,-7.890625,90.15625
0.625,0.359375,,,,,,,6.71875,50.359375,-8.046875,91.09375
0.640625,0.359375,,,,,,,6.796875,51.21875,-8.203125,92.03125
0.65625,0.359375,-1.0,-1.0,,1.796875,6.515625,,6.875,52.078125,1.875,92.96875
0.671875,0.359375,-1.0,-1.0,,1.796875,6.328125,,-14.953125,52.9375,1.953125,93.90625
0.6875,0.359375,-1.0,-1.0,,1.796875,6.140625,,-15.109375,53.796875,2.03125,94.84375
0.703125,0.359375,-1.0,-1.0,,1.796875,5.953125,,-15.265625,54.65625,2.109375,95.78125
0.71875,0.359375,-1.0,-1.0,,1.796875,5.765625,,-15.421875,-23.015625,2.1875,96.71875
0.734375,0.359375,-1.0,-1.0,,1.796875,5.578125,,-15.578125,-23.203125,2.265625,97.65625
0.75,0.359375,-1.0,-1.0,0.0,1.796875,5.390625,7.34375,-15.734375,-23.390625,2.34375,-41.359375
0.765625,0.359375,-1.0,-1.0,0.0,1.796875,5.203125,7.421875,-15.890625,-23.578125,2.421875,-41.546875
0.78125,0.359375,-1.0,-1.0,0.0,1.796875,5.015625,7.5,-16.046875,-23.765625,2.5,-41.734375
0.796875,0.359375,-1.0,-1.0,0.0,1.796875,4.828125,7.578125,-16.203125,-23.953125,2.578125,-41.921875
0.8125,0.359375,-1.0,-1.0,0.0,1.796875,4.640625,7.65625,-16.359375,-24.140625,2.65625,-42.109375
0.828125,0.359375,-1.0,,0.0,1.796875,,7.734375,-16.515625,-24.328125,2.734375,-42.296875
0.84375,0.359375,-1.0,,0.0,1.796875,,7.8125,-16.671875,-24.515625,2.8125,-42.484375
0.859375,0.359375,-1.0,,0.0,1.796875,,7.890625,-16.828125,-24.703125,2.890625,-42.671875
0.875,0.359375,-1.0,,0.0,1.796875,,7.96875,11.796875,-24.890625,2.96875,-42.859375
0.890625,0.359375,-1.0,,0.0,1.796875,,8.046875,11.796875,-25.078125,3.046875,75.703125
0.90625,0.359375,-1.0,,0.0,1.796875,,8.125,11.796875,-25.265625,3.125,77.03125
0.921875,0.359375,-1.0,,0.0,1.796875,,8.203125,11.796875,-25.453125,3.203125,78.359375
0.9375,0.359375,-1.0,,0.0,1.796875,,8.28125,11.796875,-25.640625,3.28125,79.6875
0.953125,0.359375,-1.0,,0.0,1.796875,,8.359375,11.796875,-25.828125,3.359375,81.015625
0.96875,0.359375,-1.0,,0.0,1.796875,,8.4375,11.796875,-26.015625,3.4375,82.34375
0.984375,0.359375,-1.0,0.0,0.0,1.796875,4.859375,8.515625,11.796875,-26.203125,3.515625,83.671875
1.0,0.359375,-1.0,0.0,0.0,1.796875,4.921875,8.59375,11.796875,-26.390625,3.59375,85.0
0.0,0.375,1.0,0.0,1.0,3.75,0.875,-0.75,3.75,-14.625,-0.75,0.0
0.015625,0.375,1.0,0.0,1.0,3.828125,0.9375,-0.6671875,3.828125,-14.8125,-0.6671875,1.328125
0.03125,0.375,1.0,,1.0,3.90625,,-0.584375,3.90625,-15.0,-0.584375,2.65625
0.046875,0.375,1.0,,1.0,3.984375,,-0.5015625,3.984375,-15.1875,-0.5015625,3.984375
0.0625,0.375,1.0,,1.0,4.0625,,-0.41875,4.0625,-15.375,-0.41875,5.3125
0.078125,0.375,1.0,,1.0,4.140625,,-0.3359375,4.140625,-15.5625,-0.3359375,6.640625
0.09375,0.375,1.0,,1.0,4.21875,,-0.25312500000000004,4.21875,-15.75,-0.25312500000000004,7.96875
0.109375,0.375,1.0,,1.0,4.296875,,-0.17031249999999998,4.296875,-15.9375,-0.17031249999999998,9.296875
0.125,0.375,1.0,,1.0,4.375,,-0.08750000000000002,4.375,-16.125,-0.08750000000000002,-34.875
0.140625,0.375,1.0,,1.0,4.453125,,-0.004687500000000067,4.453125,-16.3125,-0.004687500000000067,-35.0625
0.15625,0.375,1.0,,1.0,4.53125,,0.078125,4.53125,-16.5,0.078125,-35.25
0.171875,0.375,1.0,,1.0,4.609375,,0.16093749999999996,4.609375,-16.6875,0.16093749999999996,-35.4375
0.1875,0.375,1.0,-1.0,1.0,4.6875,12.375,0.2437499999999999,4.6875,-16.875,0.2437499999999999,-35.625
0.203125,0.375,1.0,-1.0,1.0,4.765625,12.1875,0.32656249999999987,4.765625,-17.0625,0.32656249999999987,-35.8125
0.21875,0.375,1.0,-1.0,1.0,4.84375,12.0,0.40937500000000004,4.84375,-17.25,0.40937500000000004,-36.0
0.234375,0.375,1.0,-1.0,1.0,4.921875,11.8125,0.4921875,4.921875,-17.4375,0.4921875,-36.1875
0.25,0.375,1.0,-1.0,1.0,5.0,11.625,0.575,5.0,-17.625,0.575,-36.375
